kyears.bp,albx,alby,lat,lon,bio1,bio12,bio2,bio4,bio7,bio15
5,2117299,712625,41.28,-70.21,0.800280606,1.548651486,-1.177023236,-1.382327793,-1.648122725,-1.109213227
5,2114455,787359,41.93,-70,0.629233393,1.473551029,-1.113892161,-1.22911773,-1.421642712,-1.148016815
5,2024141,1005713,44.03,-70.35,0.001830316,0.769968632,-0.502103136,-0.586653553,-0.651099078,-1.023723151
5,1970135,1200923,45.85,-70.35,-1.012349078,0.402469193,-0.404442796,0.245929073,0.115035394,-0.425758877
5,1948106,1294938,46.72,-70.3,-1.136389814,0.725266477,-0.805898113,0.459995804,0.193829263,-0.402427503
5,1919209,1376466,47.5,-70.38,-0.968691919,0.149660553,-1.409212964,0.37578243,-0.063526651,-0.629005565
5,2112894,1000660,43.77,-69.3,0.197359906,1.222776919,-0.939087122,-0.613504063,-0.820874175,-1.228647713
5,2073996,1129767,44.98,-69.32,-0.445188052,0.648635909,-0.104754396,-0.21719386,-0.199193298,-1.215004232
5,2051097,1281587,46.35,-69.06,-1.002460567,0.320240675,-0.467859975,0.442184342,0.338515043,-0.394727619
5,1988306,1391332,47.46,-69.45,-1.175112274,0.071046233,-0.665072078,0.629040103,0.391977996,-0.344487408
5,2155720,1048047,44.07,-68.62,0.140534794,1.381057758,-0.967679526,-0.679767622,-0.902175014,-1.252556151
5,2116719,1149185,45.04,-68.73,-0.400404652,0.5185069,-0.387020219,-0.325451992,-0.367523514,-1.161194741
5,2085742,1243180,45.93,-68.77,-0.799281481,0.392179559,-0.311463594,0.227563669,0.206974386,-0.794434604
5,2023299,1409524,47.53,-68.94,-1.144710767,-0.022839442,-0.467025178,0.652317295,0.483710689,-0.353705316
5,2178608,1082804,44.31,-68.22,-0.217462856,0.930974159,-1.513077455,-1.067288979,-1.364234182,-1.265961173
5,2157010,1160036,45.03,-68.2,-0.437348253,0.584850576,-0.903359355,-0.500020331,-0.716669382,-1.206486858
5,2214884,1204513,45.26,-67.33,-0.534400023,0.911655478,-0.971466293,-0.342667636,-0.432572187,-1.073740083
6,-537279,491209,41.72,-102.51,0.501866053,-2.195697084,3.724800079,-0.347671465,0.547372864,2.326818941
6,-415806,1184580,48.01,-101.53,-0.647877418,-2.212130999,1.370701634,1.171039476,1.304328966,2.389658154
6,-308531,827475,44.84,-99.91,0.152591604,-2.076362072,1.747220265,0.850718611,1.210294547,2.217942619
6,-230730,111960,38.47,-98.67,1.492234152,-1.534747699,2.47215002,-0.079434773,0.54782579,1.564092687
6,-197660,1071343,47.07,-98.59,-0.480424522,-1.966440827,1.642069923,1.307705279,1.551647522,2.057275021
6,-220161,1183591,48.08,-98.93,-0.75221594,-2.138986111,1.347836323,1.569052146,1.651652752,2.213985767
6,-165378,1047288,46.86,-98.16,-0.456718397,-1.799435609,1.587348382,1.355392138,1.57393147,1.897782655
6,-106584,819657,44.82,-97.35,-0.099654297,-1.587651444,0.751382298,0.922788664,0.993928001,1.812877023
6,-103947,895267,45.5,-97.33,-0.218089239,-1.590384081,0.936636063,1.025591972,1.151142442,1.858269069
6,-6094,1083032,47.2,-96.08,-0.534639761,-1.606112272,1.189401688,1.560855462,1.62989982,2.152714505
6,32130,1052122,46.92,-95.58,-0.59859097,-1.429701755,1.158435523,1.289021409,1.40886033,2.223621586
6,17523,1081944,47.19,-95.77,-0.655630459,-1.514517171,1.390568917,1.449273687,1.639497161,2.307367654
6,55676,973587,46.21,-95.28,-0.486886513,-1.228481793,1.07584879,1.199733794,1.314605696,1.807790476
6,63243,1081093,47.18,-95.17,-0.653907876,-1.400955961,1.608542051,1.440975191,1.696677478,2.165239316
6,45370,1136210,47.68,-95.4,-0.713565152,-1.492356448,1.651034709,1.525864414,1.779701896,2.043983573
6,109686,981959,46.28,-94.58,-0.415018151,-1.188634736,1.285658513,1.207287823,1.385292571,1.67335755
6,81530,1081276,47.18,-94.93,-0.602298105,-1.384410554,1.629647823,1.416621085,1.611653159,2.011060145
6,144225,1071190,47.08,-94.11,-0.450868128,-1.255868084,1.84327041,1.277602829,1.573052169,1.730309112
6,188490,535487,42.26,-93.7,0.530702381,-0.588635675,0.043721694,0.514059325,0.404857427,1.117682974
6,172632,621202,43.03,-93.87,0.367781645,-0.641481141,0.051078979,0.627782926,0.543142694,1.248821866
6,172045,754017,44.22,-93.84,0.108613344,-1.068059299,0.174413875,0.913874986,0.768906669,1.548877752
6,182176,828906,44.89,-93.69,0.128442219,-1.07797967,0.385112079,1.009424315,0.909261337,1.741910407
6,180743,887844,45.42,-93.69,-0.11320371,-1.14836478,0.419347092,1.031837526,0.976132704,1.824512993
6,184533,1016727,46.58,-93.6,-0.449382962,-1.221877888,1.233977761,1.135852883,1.322744303,1.800707121
6,179918,1078627,47.14,-93.64,-0.62113564,-1.266841493,1.59623794,1.29495991,1.512798204,1.820273091
6,224492,509588,42.02,-93.27,0.679613047,-0.562947607,-0.151721091,0.418375324,0.299137524,0.900808936
6,214393,635660,43.15,-93.35,0.175935755,-0.780434768,-0.504333098,0.777765109,0.599595987,1.287788152
6,229209,761108,44.27,-93.12,0.086367199,-0.93993357,-0.062917368,0.931712039,0.794952243,1.426710818
6,224196,822250,44.82,-93.16,0.081591153,-1.023437197,-0.224318356,0.922910947,0.724173221,1.326015167
6,220637,888921,45.42,-93.18,-0.13299369,-1.092517582,-0.030196415,0.948911284,0.851036948,1.558973554
6,197178,1171889,47.98,-93.38,-0.824266583,-1.246600523,1.160141216,1.329955807,1.476591474,1.575557784
6,250170,848684,45.05,-92.82,0.04665825,-0.984092225,0.121541356,0.831406629,0.779730814,1.294256735
6,252784,1001026,46.42,-92.72,-0.414162434,-1.156833376,0.730518048,0.954709727,1.004216445,1.680657945
6,259305,1034518,46.72,-92.62,-0.616641824,-1.194505453,0.933663374,1.016226334,1.143400534,1.574397174
6,298880,1189763,48.11,-92.02,-1.117821847,-1.141664729,0.961884118,1.350914559,1.551058719,1.244644213
6,432950,-67275,36.8,-91.1,1.855197477,0.383468052,1.579934082,-0.790769129,-0.496683513,-0.828407011
6,356547,880843,45.3,-91.45,-0.272890187,-1.068316028,0.516809146,0.820812782,0.896010135,1.389224329
6,371286,992756,46.3,-91.19,-0.555488384,-0.995524561,0.984357452,0.553115317,0.758362088,1.346713336
6,367034,1180802,48,-91.12,-1.16547622,-1.056569653,0.825009789,0.841338967,1.082856853,1.145582315
6,463573,890085,45.33,-90.08,-0.529748737,-0.819088617,0.445775037,0.749196843,0.815436202,1.142544383
6,542696,-24960,37.12,-89.83,1.786448098,0.714627182,1.708166708,-0.688437712,-0.281280606,-0.819206681
6,496161,640860,43.08,-89.87,0.300963824,-0.449640977,-0.243780992,0.450162792,0.527192679,0.614012119
6,504973,679483,43.42,-89.73,0.146072743,-0.532474388,-0.150142098,0.475691777,0.555277981,0.727406589
6,513373,722546,43.8,-89.59,0.003231732,-0.592748772,0.101107884,0.573573627,0.692139655,0.902608967
6,503582,913858,45.52,-89.55,-0.562271913,-0.692521486,0.76633443,0.713402071,0.853767778,1.032786951
6,471095,992937,46.25,-89.9,-0.833173659,-0.816872739,1.131520577,0.561200492,0.79465628,1.127282029
6,532373,645524,43.1,-89.42,0.140123351,-0.48674102,-0.326461167,0.4943875,0.489271078,0.593145373
6,545993,738240,43.92,-89.17,0.053393965,-0.619550142,-0.059441049,0.591223755,0.644283362,0.688817772
6,518208,995006,46.24,-89.29,-0.868224514,-0.758065525,1.277145094,0.549139257,0.804302818,0.995452746
6,520206,1180370,47.91,-89.09,-0.857497163,-0.937108188,0.506377021,0.750617903,0.914943213,0.737493827
6,496812,1233943,48.41,-89.35,-1.193735274,-1.159974634,0.57044503,1.046912723,1.256207945,0.630961912
6,582716,613328,42.78,-88.83,0.293299364,-0.319991414,-0.593149491,0.43547976,0.388904288,0.341813169
6,541040,1253740,48.56,-88.74,-1.09120188,-0.952896942,0.592531139,0.927128339,1.120505918,0.514100653
6,693624,-413475,33.56,-88.47,2.585662606,1.416430165,1.675022895,-1.653197521,-1.316000466,-0.480077242
6,641374,382231,40.68,-88.34,0.872324096,-0.175699548,-0.639713955,0.005098916,-0.158262843,-0.111175945
6,639379,569591,42.35,-88.18,0.447591109,-0.294039242,-0.854330343,0.165821469,0.042511343,0.114358383
6,636164,687043,43.4,-88.1,0.155273239,-0.656582843,-1.31989105,0.301744422,0.063802759,0.248756842
6,618166,855577,44.92,-88.15,-0.189107847,-0.864991035,0.082062565,0.506427726,0.510303233,0.614129935
6,612080,1050081,46.67,-88.02,-0.833797548,-0.524706774,1.238830355,0.467150333,0.702796686,0.174033388
6,585859,1097898,47.12,-88.31,-0.889573349,-0.586905295,0.692752868,0.522192444,0.66669694,0.130231958
6,659582,761826,44.05,-87.73,0.162066897,-0.771795309,-1.594718236,0.055980735,-0.274424247,0.200775775
6,648221,782104,44.24,-87.85,0.021383388,-0.899679233,-1.149960806,0.132967398,-0.121614119,0.309213316
6,615438,1055923,46.72,-87.97,-0.768566053,-0.335296607,0.487387924,0.355190398,0.401618227,-0.186984911
6,725606,490676,41.58,-87.22,0.753420653,-0.249519866,-0.722706919,-0.104480016,-0.290360206,-0.066627931
6,735794,497246,41.63,-87.09,0.678596327,-0.561161655,-0.532590268,-0.137722482,-0.269393647,-0.037363996
6,872462,-404164,33.5,-86.53,2.506928438,1.590688447,1.548793705,-1.631495917,-1.331164108,-0.632211141
6,781446,506172,41.67,-86.53,0.689489732,-0.013801441,-1.17341527,-0.252619346,-0.549241645,-0.348784396
6,712135,989011,46.04,-86.8,-0.378057588,-0.590488522,-0.422131214,0.114326084,-0.10148235,-0.084540198
6,929765,-597869,31.72,-86.13,2.828543953,1.936715346,1.565691468,-2.175459495,-1.802228386,-0.582134197
6,735713,1002491,46.14,-86.48,-0.536209489,-0.595625678,-0.479878499,0.004213312,-0.165996941,-0.281699327
6,935785,-112940,36.03,-85.5,2.009237369,1.411962256,1.915306238,-1.370917758,-0.895849339,-0.882470209
6,899080,43072,37.45,-85.72,1.647547841,1.374199124,1.593908252,-0.838394038,-0.449539407,-0.935650206
6,792633,847448,44.7,-85.96,-0.164019807,-0.63402101,-0.359928064,-0.178772159,-0.258573407,-0.197729639
6,795351,1041083,46.43,-85.66,-0.516821906,-0.684651319,-0.506269226,-0.019345151,-0.18826527,-0.302932367
6,1052475,-746572,30.27,-85.02,3.092504954,2.440798633,-0.175188225,-2.661784485,-2.648734551,-0.44215563
6,887782,507399,41.58,-85.25,0.718839993,-0.270570578,-0.671023793,-0.261569655,-0.39268629,-0.339659634
6,866862,597347,42.4,-85.38,0.585688638,-0.353604624,-0.119317678,-0.314659558,-0.353857276,-0.237319159
6,883808,720724,43.48,-85,0.242970128,-0.525170023,-0.378096782,-0.176507513,-0.307805657,-0.188491761
6,856381,874655,44.88,-85.12,-0.198375755,-0.800558361,-0.217889937,-0.141690999,-0.174584569,-0.147074323
6,835896,1012137,46.13,-85.18,-0.529340532,-0.666395397,-0.515769317,-0.022251914,-0.176753147,-0.405124946
6,1013911,-295481,34.33,-84.87,2.168533768,1.888075895,1.279549218,-1.547786422,-1.239047596,-0.658898849
6,931000,494395,41.42,-84.75,0.685076086,-0.190528331,-0.33034926,-0.290066275,-0.358230352,-0.323653411
6,858548,1038217,46.34,-84.85,-0.566820906,-0.599155667,-0.525783334,0.003695632,-0.150320243,-0.46016451
6,836853,1209407,47.9,-84.87,-1.090640862,0.170618173,0.03978688,0.512435179,0.399542578,-0.817822921
6,828390,1242827,48.21,-84.93,-1.408496533,-0.338784531,0.69770207,0.83093797,0.841206116,-0.610454301
6,909227,961597,45.6,-84.32,-0.410441314,-0.797318648,-0.095179036,0.237944314,0.151079994,-0.20346083
6,890519,1150267,47.31,-84.26,-0.983437819,0.687430278,0.282284298,0.393725478,0.407566392,-0.60930941
6,1024543,385258,40.35,-83.8,0.74830343,0.106803992,0.18745126,-0.453658422,-0.450275802,-0.286698974
6,1050753,360433,40.1,-83.53,0.74830343,0.106803992,0.18745126,-0.453658422,-0.450275802,-0.286698974
6,1009972,606858,42.33,-83.63,0.582271907,-0.443851657,-0.602815875,-0.324577352,-0.466956745,-0.465639075
6,1215988,-686869,30.62,-83.25,3.253981207,2.452028745,0.872610815,-2.944407122,-2.61429345,0.172492698
6,1213554,-675984,30.72,-83.26,3.101558265,1.928632426,1.678316292,-2.670313,-2.195464789,0.060367776
6,1029807,698560,43.12,-83.24,0.248623554,-0.810655231,-1.327477186,-0.408379501,-0.678839326,-0.425843274
6,1086928,571015,41.92,-82.76,0.634279395,-0.33627967,-1.479435889,-0.470755317,-0.763042913,-0.400730463
6,1352298,-790860,29.52,-82,3.373006757,2.289041198,0.681315065,-3.287889705,-2.974751693,0.895934834
6,1105803,693410,42.98,-82.32,0.358214634,-0.564805172,-1.693901821,-0.434887283,-0.801964855,-0.896707838
6,1432831,-995655,27.58,-81.5,3.696712334,1.725024781,1.162589685,-3.945428745,-3.508962804,1.219280835
6,1368374,-813113,29.3,-81.87,3.429179326,1.945844151,0.531114319,-3.348403275,-3.082626117,0.736171742
6,1243825,-17562,36.52,-81.93,1.051082882,1.059812505,1.103461375,-1.670391379,-1.382011273,-0.550298214
6,1110346,1101485,46.6,-81.5,-0.849972345,-0.809332479,0.581064829,0.759374284,0.841177223,-0.406804447
6,1077940,1177152,47.32,-81.77,-1.099639643,-0.825977806,0.624222659,1.008109915,1.054449817,-0.338993474
6,1447076,-1035845,27.2,-81.42,3.808376244,1.669741373,0.155676594,-3.94699552,-3.690417363,1.142727373
6,1215824,508626,41.2,-81.33,0.61652697,0.092744972,-0.46455973,-0.752017496,-0.777107039,-0.615236124
6,1192661,699721,42.92,-81.25,0.170515946,-0.062505602,-1.774091557,-0.632982427,-0.975235513,-1.010969136
6,1148448,946726,45.17,-81.32,-0.314608711,-0.651874967,-0.909119193,0.134678811,-0.082015132,-0.553817749
6,1386592,-261536,34.17,-80.78,2.231116302,1.010406568,2.259067489,-1.685969172,-1.193357537,-0.078375659
6,1234575,740346,43.22,-80.66,-0.002876102,-0.027197272,-1.664943844,-0.382213247,-0.727916957,-0.805729527
6,1191726,905123,44.74,-80.86,-0.187428976,0.205505169,-1.787866967,-0.415020991,-0.812863967,-0.618784434
6,1167007,1136233,46.83,-80.7,-0.741577431,-0.789530722,-0.570376828,0.922525784,0.66670553,-0.452921874
6,1381438,126822,37.6,-80.13,1.059690992,0.57780158,1.01696596,-1.350321543,-1.112154194,-0.557473691
6,1357428,190982,38.2,-80.28,0.658005524,1.670530654,1.274866877,-1.370122116,-0.972793619,-0.646185721
6,1288276,559955,41.55,-80.37,0.513302901,0.308469795,0.723852067,-0.746411365,-0.521378901,-0.3798516
6,1254152,745823,43.24,-80.41,0.091036057,-0.253540617,-1.320186418,-0.420114829,-0.703344953,-0.75462248
6,1242912,818624,43.9,-80.4,-0.236203816,-0.323367996,-1.202090548,-0.273946022,-0.514093043,-0.646642466
6,1246109,872276,44.37,-80.25,-0.311942849,-0.261257079,-1.399170133,-0.281272724,-0.571372535,-0.804642552
6,1246033,949045,45.05,-80.09,-0.227022452,-0.541134283,-1.181741807,-0.049127621,-0.302336969,-0.584919891
6,1207712,1162044,47,-80.12,-0.791673022,-0.685651417,-0.210948385,0.867076964,0.730288499,-0.555036327
6,1201394,1181173,47.18,-80.16,-1.006054175,-0.728026081,0.057189065,1.125760016,0.993245489,-0.444193173
6,1414826,195084,38.15,-79.62,0.839821402,0.985027598,1.332728192,-1.374941223,-0.981271921,-0.638911386
6,1287510,856698,44.17,-79.77,-0.1963141,-0.536224033,-0.961563309,-0.198718716,-0.364939901,-0.508831686
6,1285443,993074,45.38,-79.5,-0.368960592,0.37483269,-0.461949719,0.126862442,0.083644812,-0.539026553
6,1228999,1191483,47.23,-79.78,-1.062568988,-0.783974317,0.294289874,1.109867629,1.07832291,-0.272808002
6,1471207,185737,37.98,-79,1.387213791,0.246641159,1.374192207,-1.370146357,-0.977832028,-0.62878754
6,1416874,357046,39.57,-79.27,0.681484204,1.115894034,0.889745347,-1.220261138,-0.980407457,-0.340809799
6,1321434,843379,44,-79.38,0.187614464,-0.584726764,-2.266536327,-0.364767282,-0.85565452,-0.734512344
6,1293923,999082,45.42,-79.38,-0.464134568,0.167975449,-0.105365681,0.175592739,0.234466752,-0.708905396
6,1295485,1070431,46.05,-79.2,-0.682634909,0.098266216,0.071127601,0.350621782,0.433152013,-0.508835133
6,1267199,1110475,46.45,-79.47,-0.643898238,-0.292377446,-0.298526289,0.607588034,0.556656281,-0.013571807
6,1277319,1206720,47.29,-79.12,-0.953008669,-0.612232865,0.476711902,1.022669587,1.084283569,-0.216359977
6,1558995,-273932,33.8,-78.95,2.605770297,1.682861578,0.614452539,-2.065850666,-1.89360577,0.069592285
6,1473087,390045,39.77,-78.55,0.955168085,0.495579461,0.767009106,-0.968746952,-0.768005574,-0.505153706
6,1406835,693142,42.54,-78.67,0.07448383,0.737345649,-0.694528937,-0.701448655,-0.81239308,-0.655707015
6,1342929,917423,44.62,-78.95,-0.396378312,0.094545624,-0.345569837,0.060629078,0.075815444,-1.080684534
6,1309905,1112476,46.4,-78.92,-0.726207097,-0.432739592,0.50700656,0.583712283,0.753069885,-0.050292179
6,1421247,704910,42.62,-78.47,0.147479872,-0.174610208,-0.747768093,-0.664328709,-0.733353628,-0.30762045
6,1427283,812884,43.56,-78.15,0.372724832,-0.600616878,-1.516000591,-0.626432514,-0.881129252,-0.424706269
6,1419955,872809,44.1,-78.1,-0.171548975,-0.255166706,-0.982532878,-0.18418921,-0.323698666,-1.001514818
6,1480110,636398,41.92,-77.92,0.01547212,0.049578692,-0.198485107,-0.785369315,-0.734752232,-0.252961176
6,1473130,672643,42.25,-77.92,-0.080819323,0.026158449,0.111794201,-0.778985857,-0.623555831,-0.195211538
6,1429846,897404,44.3,-77.92,-0.16196096,-0.160226397,-1.326165845,-0.194451226,-0.405068343,-1.329369672
6,1544881,521311,40.8,-77.42,0.731896804,0.584264618,-1.07856877,-0.740070463,-0.973376175,-0.422778708
6,1493783,930464,44.48,-77.05,-0.049761659,-0.195334291,-1.859369073,-0.15117892,-0.477370915,-1.392869744
6,1475564,968827,44.85,-77.18,-0.411406698,-0.306402099,-0.536465691,0.220816175,0.158410363,-1.197431033
6,1455247,1002214,45.18,-77.35,-0.573022372,-0.55351631,0.169441709,0.471030506,0.527825994,-0.858003608
6,1710327,25443,36.17,-76.68,2.055965309,1.306249919,0.260009723,-1.772161752,-1.719408566,0.013899512
6,1527043,826838,43.51,-76.9,0.448255958,0.149893245,-2.13516076,-0.611236112,-1.001950325,-1.059475177
6,1522344,929468,44.42,-76.7,-0.036556163,0.091916408,-1.870274737,-0.172386007,-0.512817823,-1.321952336
6,1515355,971240,44.8,-76.68,-0.36855075,-0.219193797,-0.676036344,0.284656146,0.161859627,-0.982849073
6,1721020,74563,36.58,-76.45,2.097235178,1.30826243,-0.886953896,-1.906758184,-2.110454526,-0.02454684
6,1612618,634521,41.67,-76.35,0.250578516,0.20819388,-0.784008919,-0.755946151,-0.837717097,-0.187410531
6,1541694,1067661,45.6,-76.1,-0.620951501,-0.019192421,-0.055717666,0.738965533,0.70305829,-0.961699538
6,1591458,1055658,45.4,-75.51,-0.333373906,-0.283352981,-0.821897631,0.601082832,0.370913764,-0.754685409
6,1715381,583401,41.03,-75.27,0.703933206,1.213077684,-0.121498494,-0.802204946,-0.856624405,-0.488945484
6,1795494,529171,40.4,-74.48,1.045930012,1.170841378,0.38902472,-1.023393665,-0.964575359,-0.463639342
6,1751493,620196,41.28,-74.75,0.516617962,1.338230286,0.376079192,-0.794224815,-0.682277658,-0.541366364
6,1733172,756011,42.5,-74.6,-0.122070226,1.361748216,-0.16102559,-0.673403455,-0.56958504,-0.548066087
6,1691525,909152,43.92,-74.68,-0.628249432,0.579981651,0.146125822,-0.172854666,-0.012267686,-0.604735487
6,1654415,1144945,46.06,-74.47,-0.585559208,0.39233474,-0.276504322,0.573009082,0.508108885,-0.766290254
6,1800098,527933,40.38,-74.43,1.093106171,1.167825294,-0.932637799,-1.121974732,-1.401234068,-0.537905215
6,1797056,626101,41.24,-74.2,0.658781449,1.670426761,-0.071775251,-0.842455749,-0.803087017,-0.619358785
6,1740200,950212,44.18,-73.97,-0.527484198,0.114321408,0.413012906,-0.132954011,0.049215426,-0.377444943
6,1664722,1134795,45.95,-74.37,-0.673235782,0.730745047,-0.376092553,0.571637581,0.501595344,-1.022443945
6,1656951,1158057,46.17,-74.4,-0.963568163,0.50991793,0.271807036,0.601541794,0.69474554,-0.657573736
6,1809297,788797,42.63,-73.6,0.346343074,0.378163037,0.270164693,-0.293632392,-0.135678246,-0.55513576
6,1702257,1144733,45.96,-73.87,-0.518293061,0.25342561,-0.586200812,0.679520721,0.561187881,-0.805482406
6,1723363,1186293,46.28,-73.48,-0.970986853,0.354677487,0.859141068,0.619674587,0.880997207,-0.753743353
6,1856103,706925,41.82,-73.28,0.478145037,1.452662013,-0.268609355,-0.788286852,-0.736712307,-0.842415276
6,1834920,780040,42.5,-73.32,0.203690675,1.406390754,0.400848956,-0.59329617,-0.36475873,-0.849429226
