lon,lat,count,fagus,tsuga,bio1.0,bio12.0,bio2.0,bio4.0,bio7.0,bio15.0,albx,alby
-79.2,43.3,1,0,0,-0.510242339,-0.810299151,-2.890302348,-0.005501398,-0.735918987,-1.088143078,1346684,773209
-78.7,33.8,50,0,0,1.450932745,1.315827555,-0.341021236,-1.412478446,-1.407924852,-0.045592199,1578310,-263208
-78.7,34.3,75,1,0,1.321168756,1.263147203,0.171200738,-1.274783785,-1.189748503,0.016923449,1568229,-208370
-78.7,34.8,75,0,0,1.208900435,1.089824164,0.490163094,-1.101070333,-0.939558139,0.134263839,1558142,-153500
-78.7,35.3,61,5,0,1.058154416,0.861582463,0.542737162,-0.978427233,-0.838394267,-0.220833627,1548049,-98601
-78.7,35.8,46,3,0,0.931474885,0.416340643,0.124476282,-0.930212338,-0.95768149,-0.715203911,1537952,-43678
-78.7,36.3,75,6,0,0.730987205,0.358467992,0.933618894,-0.815274823,-0.613458709,-0.850345456,1527852,11267
-78.7,36.8,72,7,0,0.681405919,0.356642904,0.739778916,-0.785312183,-0.519951939,-0.916985886,1517748,66229
-78.7,37.3,75,7,0,0.65169279,0.199256623,0.049653407,-0.732440796,-0.645990451,-0.927621351,1507641,121205
-78.7,37.8,87,14,0,0.607764042,0.08384037,-0.336859864,-0.686174197,-0.745494846,-0.832065513,1497533,176189
-78.7,38.3,48,0,1,0.343404414,-0.079256982,0.278625144,-0.645755197,-0.565887882,-0.691555788,1487423,231179
-78.7,38.8,68,0,8,0.141078796,-0.13561437,1.061512679,-0.602323715,-0.36683824,-0.789593595,1477314,286171
-78.7,39.3,75,0,3,0.079412798,-0.084976676,1.007871637,-0.47519525,-0.280698029,-0.907738808,1467205,341159
-78.7,39.8,73,4,4,-0.038650372,0.072769556,0.456346305,-0.313643458,-0.253063431,-0.91971152,1457098,396140
-78.7,40.3,74,23,15,-0.265030686,0.558643287,0.131848804,-0.229582526,-0.231767441,-0.846815388,1446992,451109
-78.7,40.8,79,12,18,-0.344218295,0.379147986,0.085844471,-0.13192583,-0.133039218,-0.745728797,1436890,506061
-78.7,41.3,100,43,24,-0.577829977,0.310234345,-0.007803008,-0.118168975,-0.119457439,-0.766899943,1426791,560993
-78.7,41.8,96,69,33,-0.755099822,0.309814836,-0.232464235,-0.045558076,-0.1425909,-0.878054575,1416698,615898
-78.7,42.3,49,20,11,-0.834964119,0.198035106,-0.931062478,0.005397559,-0.258373255,-1.048480383,1406610,670773
-78.7,42.8,29,9,6,-0.62317721,-0.156412941,-2.097335652,0.048344679,-0.496672581,-1.298030154,1396528,725613
-78.7,43.3,13,0,0,-0.525668753,-0.570891909,-2.574086684,0.060695095,-0.584424331,-1.191880645,1386454,780412
-78.2,33.8,35,0,0,1.442623075,0.997685088,-0.260571177,-1.463701213,-1.448202903,-0.274523411,1623539,-254770
-78.2,34.3,85,0,0,1.362574816,1.475832848,-0.365976682,-1.294536043,-1.358484458,0.146689936,1613169,-199986
-78.2,34.8,63,1,0,1.251976519,1.298810943,0.138890667,-1.196462786,-1.153258778,0.189101229,1602793,-145169
-78.2,35.3,44,0,0,1.126034899,1.067081479,0.404111419,-1.038330275,-0.943427333,-0.244496505,1592411,-90325
-78.2,35.8,63,2,0,0.906925516,0.826583559,1.291866711,-0.895210815,-0.634066897,-0.534006133,1582025,-35455
-78.2,36.3,86,10,0,0.702243571,0.568490608,2.166408392,-0.781661841,-0.282948181,-0.692560068,1571635,19435
-78.2,36.8,77,17,0,0.682620738,0.411730447,0.911675179,-0.737450932,-0.506515223,-0.797384727,1561241,74343
-78.2,37.3,79,14,0,0.692002835,0.274031891,0.02583993,-0.674078709,-0.673843478,-0.854825725,1550845,129265
-78.2,37.8,82,22,0,0.706513197,0.094026802,-0.045822928,-0.603178535,-0.61646169,-0.856649526,1540447,184195
-78.2,38.3,63,7,4,0.548468357,0.275338836,0.408827583,-0.560186396,-0.486740733,-0.772328748,1530048,239132
-78.2,38.8,69,0,0,0.328310459,0.062749939,1.205210814,-0.545460817,-0.292709954,-0.690909712,1519649,294069
-78.2,39.3,57,1,1,0.190725304,-0.097773945,0.740432566,-0.397483635,-0.266500146,-0.753308269,1509250,349003
-78.2,39.8,79,1,4,0.083710176,-0.183034152,0.190124198,-0.208004283,-0.224765209,-0.973939608,1498853,403930
-78.2,40.3,79,3,4,-0.21628231,0.031234577,-0.210115719,-0.140563528,-0.233555724,-0.900911687,1488458,458845
-78.2,40.8,83,2,22,-0.328228023,-0.06322132,-0.549341219,-0.126380347,-0.259911429,-0.916285008,1478066,513743
-78.2,41.3,110,33,17,-0.565525643,-0.094828669,-0.522292729,-0.135916256,-0.25252903,-0.852851331,1467678,568621
-78.2,41.8,89,57,19,-0.810729463,-0.102328447,-0.146370801,-0.083123517,-0.136827543,-0.798128813,1457295,623472
-78.2,42.3,62,24,13,-0.956493658,-0.195024697,-0.047444695,-0.056336621,-0.084101127,-0.772189915,1446918,678294
-78.2,42.8,32,9,3,-0.762853607,-0.564331895,-1.003346602,0.041575545,-0.188235049,-0.667445294,1436548,733079
-78.2,43.3,18,2,0,-0.55177115,-0.878242891,-1.910984097,0.056304921,-0.377126077,-0.723972755,1426185,787824
-77.7,33.8,1,0,0,1.406731084,0.86505756,-0.390377336,-1.584335268,-1.531445595,-0.359532142,1668723,-246093
-77.7,34.3,46,0,0,1.417106263,1.520013068,-0.862867288,-1.419663871,-1.57485585,0.298464174,1658064,-191365
-77.7,34.8,76,0,0,1.261867085,1.385002334,-0.006603087,-1.316234428,-1.260752505,0.224758894,1647399,-136604
-77.7,35.3,57,0,0,1.114977058,1.229407635,0.63909895,-1.134881834,-0.948956003,-0.045018895,1636729,-81815
-77.7,35.8,63,1,0,0.953428306,0.896548399,1.282500003,-0.930525302,-0.624224255,-0.320763682,1626053,-27001
-77.7,36.3,66,6,0,0.812410492,0.662276549,1.495767953,-0.817828436,-0.473822577,-0.459872206,1615374,27834
-77.7,36.8,79,12,0,0.74452815,0.505214287,0.789449484,-0.760489312,-0.590438631,-0.664811624,1604691,82687
-77.7,37.3,70,9,0,0.705731601,0.371777654,0.282364668,-0.680409585,-0.633500816,-0.722910345,1594006,137553
-77.7,37.8,66,16,0,0.650929038,0.240470547,0.555909868,-0.569669693,-0.456022284,-0.723947573,1583318,192428
-77.7,38.3,67,18,0,0.54629003,0.195924895,1.114534161,-0.482818119,-0.228682757,-0.827111836,1572630,247308
-77.7,38.8,53,2,1,0.558988092,0.20538837,0.736138249,-0.448300958,-0.301605515,-0.690845814,1561941,302190
-77.7,39.3,27,4,0,0.344947661,0.137215292,0.37657461,-0.351358059,-0.330138006,-0.684570864,1551253,357068
-77.7,39.8,45,1,3,0.111703941,-0.168369485,-0.165608729,-0.181454957,-0.294514911,-1.003433534,1540567,411940
-77.7,40.3,79,6,7,-0.151490304,-0.118611412,-0.845242605,-0.119839562,-0.347072087,-1.069067576,1529883,466799
-77.7,40.8,71,2,9,-0.329341945,-0.27183144,-1.373228022,-0.118104429,-0.438473768,-0.990839207,1519202,521642
-77.7,41.3,104,21,12,-0.583749632,-0.306645786,-1.013829713,-0.102174725,-0.339592979,-0.810217174,1508525,576464
-77.7,41.8,80,52,21,-0.890797463,-0.383165879,-0.474641914,-0.077872557,-0.187191259,-0.659841917,1497853,631260
-77.7,42.3,57,20,9,-0.975833505,-0.416997704,-0.096212766,-0.066513103,-0.069911582,-0.594904704,1487187,686026
-77.7,42.8,33,6,1,-0.732103738,-0.827229301,-0.807363301,0.045775879,-0.094720776,-0.165019802,1476528,740756
-77.7,43.3,13,1,0,-0.504597633,-0.941505199,-1.829582965,0.011742538,-0.396140235,-0.92553669,1465876,795446
-77.2,34.3,6,0,0,1.285523899,0.834359836,-0.370063911,-1.525526515,-1.447425896,-0.537992415,1702914,-182507
-77.2,34.8,67,1,0,1.30675324,1.493837417,-0.522764005,-1.414551494,-1.43427222,0.035228241,1691960,-127804
-77.2,35.3,66,0,0,1.130104681,1.357647028,0.356038756,-1.244465332,-1.078709058,-0.037193872,1681001,-73071
-77.2,35.8,76,5,0,0.978735276,1.014923133,0.704555969,-1.040725507,-0.842069209,-0.28437086,1670037,-18314
-77.2,36.3,65,8,0,0.889330786,0.803755446,0.643831306,-0.924067504,-0.764452312,-0.349800174,1659068,36464
-77.2,36.8,83,6,0,0.827829035,0.683434082,0.326748087,-0.854892701,-0.758866534,-0.350283733,1648096,91259
-77.2,37.3,68,16,0,0.769338483,0.546725909,0.189015465,-0.763257714,-0.713019796,-0.574976955,1637122,146068
-77.2,37.8,71,22,0,0.646061917,0.415608075,0.33320959,-0.637951166,-0.541726471,-0.587471388,1626146,200886
-77.2,38.3,60,34,0,0.52856064,0.270985915,0.620688524,-0.502836424,-0.3278395,-0.864935643,1615168,255709
-77.2,38.8,33,13,2,0.644663225,0.165067093,-0.631578375,-0.35211362,-0.564050411,-0.736442172,1604190,310534
-77.2,39.3,37,4,0,0.33976004,0.212366053,-0.157359276,-0.320310622,-0.441177452,-0.861168843,1593213,365355
-77.2,39.8,49,3,3,0.158076141,0.084607433,-0.444308132,-0.230954794,-0.365851141,-1.292480599,1582238,420169
-77.2,40.3,47,5,11,-0.077339959,0.063075306,-1.495718757,-0.146152403,-0.49137943,-1.141782831,1571265,474972
-77.2,40.8,79,4,37,-0.235012787,0.085962798,-1.543096863,-0.042395892,-0.431002998,-0.857994704,1560295,529758
-77.2,41.3,86,17,25,-0.524910935,-0.068828906,-1.260797699,-0.05486889,-0.391874201,-0.657380748,1549329,584523
-77.2,41.8,76,24,26,-0.829986168,-0.671722905,-1.057294442,-0.091063148,-0.351653259,-0.394928115,1538368,639262
-77.2,42.3,59,13,15,-0.783790143,-0.726515624,-0.545270182,-0.0359663,-0.125649316,-0.241979869,1527414,693971
-77.2,42.8,43,5,2,-0.703641013,-0.70834662,-1.408575392,0.069971195,-0.238890559,-0.570489698,1516466,748644
-77.2,43.3,15,2,1,-0.529038145,-0.527187522,-2.356467319,0.04407329,-0.520122013,-1.347718098,1505527,803277
-76.7,34.8,42,1,0,1.394913401,1.701066122,-1.745467524,-1.455731208,-1.795218156,-0.216110304,1736474,-118768
-76.7,35.3,59,0,0,1.231991659,1.447340465,-0.947710521,-1.34214969,-1.475189717,-0.287578944,1725226,-64095
-76.7,35.8,57,3,0,1.075203247,1.190589314,-0.577307545,-1.175976391,-1.260056367,-0.295755404,1713974,-9396
-76.7,36.3,70,6,0,0.961136521,0.938898949,-0.56603869,-1.053052329,-1.163474084,-0.223701367,1702717,45323
-76.7,36.8,56,13,0,0.877164971,0.863914016,-0.629815992,-0.956601656,-1.066923898,-0.233330389,1691456,100060
-76.7,37.3,68,19,0,0.796527076,0.907635472,0.101863578,-0.892127279,-0.821646935,-0.395426207,1680193,154810
-76.7,37.8,52,12,0,0.687592741,0.631493306,-0.030309185,-0.740043055,-0.700028275,-0.67443643,1668928,209570
-76.7,38.3,42,18,0,0.607449457,0.38993269,-0.524758191,-0.554807972,-0.680076206,-0.837579792,1657662,264334
-76.7,38.8,35,18,0,0.560305679,0.383072147,-1.417635302,-0.38292186,-0.783902911,-0.701715293,1646395,319100
-76.7,39.3,34,9,0,0.330231641,0.293349604,-0.730868377,-0.33386462,-0.54230089,-1.024828156,1635129,373863
-76.7,39.8,24,0,0,0.108866828,0.211036559,0.126925552,-0.282984378,-0.249574403,-1.058089382,1623865,428619
-76.7,40.3,52,4,9,-0.042461017,0.288772465,-1.428135458,-0.101733755,-0.441290835,-0.977519929,1612603,483362
-76.7,40.8,52,3,10,-0.223567154,0.373456139,-1.395046461,-0.028967188,-0.392635367,-0.732136568,1601344,538090
-76.7,41.3,82,44,38,-0.419874252,0.148214691,-1.11887047,-0.058450348,-0.355369052,-0.663227605,1590090,592796
-76.7,41.8,67,12,17,-0.788316926,-0.338363492,-0.690862793,-0.107279781,-0.24867651,-0.517818505,1578841,647477
-76.7,42.3,59,19,13,-0.785442209,-0.470577305,-0.676895822,-0.019611897,-0.13683588,-0.515978564,1567598,702127
-76.7,42.8,35,4,1,-0.610504913,-0.442637291,-1.765217634,0.108069814,-0.302179933,-0.750492944,1556363,756742
-76.7,43.3,26,4,6,-0.476388194,-0.254491437,-2.621878967,0.090269378,-0.527982121,-1.394340007,1545136,811316
-76.2,34.8,4,0,0,1.258602486,1.197356343,-0.836629256,-1.471654674,-1.639943095,-0.536319428,1780939,-109499
-76.2,35.3,22,0,0,1.160502292,1.11897249,-0.798212203,-1.353859262,-1.524970261,-0.608520229,1769404,-54885
-76.2,35.8,46,1,0,1.117653906,1.283677989,-1.799654838,-1.289902061,-1.656131849,-0.497342968,1757863,-247
-76.2,36.3,31,3,0,1.002936436,0.933915147,-1.787020733,-1.154278821,-1.542219479,-0.257252518,1746318,54413
-76.2,36.8,21,1,0,0.940358296,0.899886324,-2.204089363,-1.048849824,-1.507996163,-0.238760692,1734769,109089
-76.2,37.3,13,2,0,0.756976862,1.189390884,-0.884172692,-0.913020472,-1.086414931,-0.686145232,1723217,163779
-76.2,37.8,16,2,0,0.639952301,0.834225898,-0.520687154,-0.812173931,-0.914926939,-0.792298818,1711664,218479
-76.2,38.3,19,2,0,0.62313108,0.439365486,-0.518329072,-0.645487794,-0.789269427,-0.862533158,1700109,273183
-76.2,38.8,14,4,0,0.558101727,0.4002845,-1.565040577,-0.50485035,-0.902542767,-0.974865015,1688554,327889
-76.2,39.3,22,7,0,0.355506974,0.298753544,-0.578118854,-0.372821856,-0.528362287,-1.014015696,1676999,382592
-76.2,39.8,29,8,1,0.126805879,0.311404029,-0.089295327,-0.255293846,-0.261497956,-1.034802014,1665447,437287
-76.2,40.3,41,4,2,-0.029988453,0.362596337,-0.320807521,-0.083572081,-0.152450216,-0.955981704,1653896,491971
-76.2,40.8,71,0,10,-0.258242472,0.347654004,-0.989048119,-0.039226115,-0.302374185,-0.694102154,1642350,546638
-76.2,41.3,77,32,30,-0.520823335,0.06965715,-1.205501653,-0.086490185,-0.375119366,-0.521680431,1630807,601284
-76.2,41.8,66,17,27,-0.66894396,-0.274220754,-1.183285229,-0.041582837,-0.305588092,-0.608679752,1619270,655905
-76.2,42.3,56,16,13,-0.607713223,-0.375735585,-1.605559195,0.046950715,-0.301856458,-0.758865257,1607739,710495
-76.2,42.8,53,11,5,-0.676076498,-0.071165041,-1.562310077,0.103849953,-0.233409826,-1.075992983,1596216,765050
-76.2,43.3,49,10,17,-0.534837035,-0.078436649,-1.983723305,0.130834283,-0.298043956,-1.182695413,1584702,819565
-76.2,43.8,25,6,8,-0.653365221,0.006909886,-2.389845218,0.329024556,-0.179509563,-1.250995933,1573197,874034
-76.2,44.3,12,0,0,-0.873548852,-0.133788833,-2.089103243,0.570218901,0.140316288,-1.236266941,1561703,928452
-75.7,35.3,4,0,0,1.16785053,1.103033126,-1.080983495,-1.411084211,-1.706179593,-0.683608295,1813532,-45443
-75.7,35.8,27,0,0,1.12360521,1.332731879,-2.834467701,-1.383346761,-2.06205831,-0.783602469,1801703,9134
-75.7,36.3,7,0,0,0.965778083,1.229343316,-1.259358306,-1.177652945,-1.483356626,-0.720003335,1789870,63732
-75.7,37.3,8,1,0,0.778081541,1.180670937,-1.056623748,-0.967457764,-1.186364939,-0.726108223,1766194,172975
-75.7,37.8,25,2,0,0.66848235,0.609701837,-0.584490022,-0.869203887,-1.001974214,-0.689269561,1754352,227613
-75.7,38.3,55,4,0,0.529460912,0.429932553,0.259933486,-0.741560144,-0.696054035,-0.758239038,1742509,282256
-75.7,38.8,65,12,0,0.50654783,0.378131014,-0.02974587,-0.58236182,-0.628789587,-0.937699819,1730666,336900
-75.7,39.3,48,11,0,0.368877661,0.330582505,-0.258808794,-0.435062636,-0.510133474,-0.960350152,1718823,391541
-75.7,39.8,29,5,0,0.20737843,0.384543033,-0.904428166,-0.247043421,-0.439728484,-0.985701602,1706982,446175
-75.7,40.3,42,2,0,-0.142222991,0.574809742,-0.181296324,-0.147125466,-0.195763345,-1.000150127,1695144,500797
-75.7,40.8,63,6,15,-0.28505713,0.443779133,-0.999134949,-0.060445833,-0.3398681,-0.747183967,1683309,555402
-75.7,41.3,77,14,10,-0.498458406,0.115367051,-1.799051469,-0.057944833,-0.50397411,-0.51455673,1671479,609987
-75.7,41.8,74,26,24,-0.57755895,-0.170357077,-1.961034753,0.040125171,-0.433609139,-0.66561811,1659654,664546
-75.7,42.3,66,27,28,-0.63489001,-0.1314253,-2.051215417,0.129335093,-0.356461197,-0.87770225,1647836,719075
-75.7,42.8,52,16,13,-0.824408824,0.115977989,-1.339708656,0.145003904,-0.137070983,-1.119072373,1636025,773568
-75.7,43.3,70,27,33,-0.793197955,-0.028050211,-1.283411255,0.259542213,0.031196016,-1.124362067,1624224,828021
-75.7,43.8,62,17,11,-0.985276877,0.057382201,-1.377927142,0.525172157,0.288460311,-1.26292014,1612432,882429
-75.7,44.3,37,3,3,-0.878121231,-0.239785358,-1.742703787,0.694341394,0.342353071,-1.170996318,1600651,936785
-75.7,44.8,2,0,0,-0.970440124,-0.464043431,-1.743415388,0.885658392,0.480799515,-1.311317872,1588882,991086
-75.2,37.8,2,0,0,0.673761029,0.904227029,-0.971564904,-0.933760709,-1.162445717,-0.881109626,1796991,236972
-75.2,38.3,43,5,0,0.528111535,0.426754885,-0.358421786,-0.805684132,-0.889397429,-0.848086796,1784861,291552
-75.2,38.8,40,1,0,0.467371525,0.349170973,-0.502989181,-0.63231456,-0.767568677,-0.979296195,1772730,346133
-75.2,39.3,29,2,0,0.416757484,0.339942315,-1.115941403,-0.456758037,-0.747825867,-0.960752008,1760599,400711
-75.2,39.8,13,2,0,0.266723649,0.372289599,-1.755437602,-0.262692163,-0.683411,-0.944696335,1748471,455281
-75.2,40.3,32,6,3,-0.013143482,0.59776829,-0.472456832,-0.173355319,-0.30821841,-0.994931042,1736344,509840
-75.2,40.8,53,5,6,-0.257045472,0.574573847,-0.642277097,-0.059351815,-0.274052619,-0.971520704,1724222,564382
-75.2,41.3,85,20,16,-0.550898618,0.449522274,-1.009038554,-0.042268971,-0.328187986,-0.91873048,1712104,618904
-75.2,41.8,79,46,35,-0.61708154,0.206663066,-1.231507029,0.034075799,-0.284696446,-0.824271663,1699992,673400
-75.2,42.3,59,30,18,-0.777633047,0.163204545,-1.079692388,0.095523593,-0.16646135,-0.849799997,1687887,727866
-75.2,42.8,53,22,18,-0.909668439,0.224200606,-0.619340551,0.19054857,0.081089525,-0.995345711,1675789,782296
-75.2,43.3,68,30,25,-0.989028126,0.146184699,-0.616593858,0.381771734,0.29445877,-0.964640058,1663700,836686
-75.2,43.8,78,47,25,-1.188524546,-0.058670771,-0.742352842,0.561947865,0.463275176,-1.128450186,1651622,891031
-75.2,44.3,77,33,13,-1.060408548,-0.341053649,-0.956415057,0.718388093,0.55641762,-0.967291811,1639555,945325
-75.2,44.8,28,3,7,-1.000936797,-0.529586493,-1.004289153,0.861784718,0.675527265,-0.90272678,1627500,999562
-74.7,39.3,49,1,0,0.279037886,0.183738026,-0.933479363,-0.530346338,-0.770133966,-1.108453104,1802326,410100
-74.7,39.8,55,4,0,0.17683036,0.53226929,-0.711754873,-0.392786463,-0.568405651,-1.009449011,1789910,464606
-74.7,40.3,37,3,1,0.054863566,0.552902213,-0.175413476,-0.253363992,-0.345032027,-0.935684048,1777497,519100
-74.7,40.8,52,6,2,-0.238562263,0.799818979,0.273139428,-0.112052888,-0.122290346,-1.033493499,1765087,573578
-74.7,41.3,64,7,10,-0.423445463,0.661604975,-0.065879836,-0.055973214,-0.107461354,-1.019637747,1752682,628035
-74.7,41.8,65,45,26,-0.669632531,0.597624471,-0.467012875,0.038132398,-0.08691736,-0.926137062,1740283,682467
-74.7,42.3,54,22,11,-1.002968657,0.652254148,-0.520447681,0.056121047,-0.050962452,-1.004455398,1727890,736868
-74.7,42.8,49,20,19,-0.939579399,0.306141752,-0.200682538,0.205088107,0.196742657,-0.937462866,1715506,791234
-74.7,43.3,82,69,31,-1.239435316,0.405314295,-0.278120865,0.430726461,0.401734068,-0.971937925,1703131,845559
-74.7,43.8,81,62,11,-1.461267077,0.126723167,-0.269135097,0.498277865,0.497806127,-0.995416043,1690766,899839
-74.7,44.3,88,58,11,-1.293201265,-0.211510006,-0.506853129,0.635406533,0.579170915,-0.872270672,1678413,954069
-74.7,44.8,58,18,12,-1.180867735,-0.101278776,-1.228429676,0.841406261,0.598047512,-1.125910975,1666073,1008242
-74.2,39.8,45,0,0,0.144095949,0.510845049,-1.22572389,-0.479316394,-0.798683132,-1.176483196,1831300,474149
-74.2,40.3,28,1,0,0.099102871,0.559901814,-1.597383886,-0.334539906,-0.791851391,-1.015825852,1818600,528577
-74.2,40.8,16,3,2,0.054517352,0.7358727,-1.532348713,-0.186083244,-0.59108558,-1.076405101,1805903,582989
-74.2,41.3,59,6,10,-0.289283212,0.948511004,-0.547893303,-0.08570425,-0.215351921,-1.07845859,1793211,637380
-74.2,41.8,60,16,20,-0.392107932,0.59051887,-0.410028589,0.061201695,0.009470671,-1.037746409,1780525,691745
-74.2,42.3,69,28,27,-0.992342091,0.887772757,-0.399280438,0.067352495,0.051173095,-1.130818892,1767846,746080
-74.2,42.8,54,15,23,-0.901287522,0.436781329,-0.346573424,0.328049866,0.253533353,-1.147745392,1755175,800380
-74.2,43.3,85,65,44,-1.281735764,0.409164525,-0.075428066,0.410321968,0.414523,-1.171737519,1742514,854640
-74.2,43.8,84,70,18,-1.637252984,0.271073589,0.26829884,0.37543001,0.498696517,-1.026017307,1729864,908854
-74.2,44.3,85,49,14,-1.35989258,-0.216694669,-0.022729574,0.515793,0.566381982,-0.703801396,1717225,963017
-74.2,44.8,55,28,7,-1.300535468,-0.013815114,-0.913438648,0.740864005,0.584659151,-1.099980452,1704599,1017125
-73.7,40.8,8,1,0,0.172645799,0.469797581,-3.283375979,-0.363499109,-1.16536783,-1.233888639,1846669,592615
-73.7,41.3,46,9,4,-0.097928312,0.888749934,-1.029409929,-0.158036356,-0.367680276,-1.299421648,1833690,646938
-73.7,41.8,64,7,10,-0.326162425,0.626494502,-0.658370347,0.035753438,-0.044923976,-1.123975131,1820718,701236
-73.7,42.3,51,3,12,-0.442290648,0.28828711,-0.171135351,0.239199011,0.259094121,-1.078030775,1807753,755503
-73.7,42.8,50,10,12,-0.554358997,-0.126443923,-0.036150274,0.423317296,0.432896877,-1.02550901,1794796,809736
-73.7,43.3,61,35,34,-0.830336388,-0.058223684,-0.023631219,0.451840953,0.473450464,-1.12981977,1781849,863928
-73.7,43.8,88,52,41,-1.139099609,-0.204976177,0.029455883,0.448069113,0.507567901,-0.853728205,1768913,918074
-73.7,44.3,76,38,18,-1.54484695,0.126580516,-0.03716782,0.434198896,0.517742355,-0.830000986,1755989,972171
-73.7,44.8,59,14,8,-1.331876986,-0.042557765,-0.772479536,0.668911036,0.573003214,-0.824686998,1743078,1026211
-73.2,40.8,12,0,0,0.069498578,0.650811468,-2.607349534,-0.516366014,-1.158633632,-1.426990184,1887383,602455
-73.2,41.3,47,14,4,-0.201158668,0.810630721,-1.673316347,-0.289726935,-0.661661478,-1.408522125,1874118,656710
-73.2,41.8,85,29,42,-0.442437076,0.781035309,-0.698715113,-0.02997171,-0.131631102,-1.315365028,1860860,710938
-73.2,42.3,80,46,44,-0.687623052,0.729498141,0.082832739,0.147231535,0.236154078,-1.315602093,1847609,765136
-73.2,42.8,92,73,20,-0.80464751,0.324814032,0.22754842,0.28926891,0.398673561,-1.230716387,1834367,819300
-73.2,43.3,83,29,16,-0.951743252,0.052301382,0.144930323,0.396148008,0.496284628,-1.156710865,1821134,873423
-73.2,43.8,69,32,22,-0.929851169,-0.288247265,-0.013984132,0.459897741,0.533891091,-0.855965399,1807913,927501
-73.2,44.3,52,26,20,-0.940064139,-0.506646271,-0.329793288,0.63512991,0.6449222,-0.540582711,1794704,981528
-73.2,44.8,29,5,9,-1.024817259,-0.344146337,-0.740516316,0.779023373,0.692929884,-0.518450493,1781508,1035500
-72.7,40.8,15,2,0,-0.063896069,0.57184659,-1.8488618,-0.394317112,-0.848123943,-1.348911963,1928045,612511
-72.7,41.3,48,19,7,-0.14392448,0.63552149,-2.527743169,-0.35623368,-0.945313575,-1.50402355,1914495,666694
-72.7,41.8,59,12,20,-0.296755959,0.604494986,-1.002171396,-0.017263854,-0.218249022,-1.431521066,1900951,720852
-72.7,42.3,80,35,52,-0.504568022,0.539166484,0.318448353,0.104967837,0.251355733,-1.432838206,1887414,774980
-72.7,42.8,100,62,57,-0.838905317,0.414315053,0.381026587,0.179007956,0.340224639,-1.351775238,1873887,829072
-72.7,43.3,100,62,32,-1.065301446,0.335422219,0.38594984,0.320213834,0.494608894,-1.260590177,1860369,883125
-72.7,43.8,121,70,31,-1.299544259,0.219030855,0.522862629,0.405868333,0.656934125,-1.103448231,1846863,937132
-72.7,44.3,86,50,35,-1.503470514,0.45584554,0.264674365,0.501655924,0.700749141,-1.013416767,1833369,991089
-72.7,44.8,81,35,30,-1.567388007,1.082012135,-0.601286351,0.631756191,0.595108725,-1.047672011,1819889,1044991
-72.2,40.8,11,1,0,-0.056617175,0.695620862,-1.9519007,-0.444393519,-0.944657871,-1.441006248,1968653,622780
-72.2,41.3,47,11,4,-0.250431327,0.891644276,-2.277614313,-0.482800763,-0.984968019,-1.308669364,1954818,676891
-72.2,41.8,77,7,12,-0.368809107,0.755754729,-1.613617751,-0.24103039,-0.560205395,-1.512877619,1940989,730977
-72.2,42.3,80,8,26,-0.53573541,0.580169755,-0.480177058,-0.040340202,-0.084934825,-1.502817427,1927167,785032
-72.2,42.8,94,48,55,-0.61025969,0.145482583,0.495077825,0.141033546,0.311424531,-1.293426833,1913355,839053
-72.2,43.3,88,53,43,-1.019869034,0.256475576,0.358256223,0.274603537,0.437859049,-1.22394232,1899552,893034
-72.2,43.8,92,46,52,-1.158073392,0.020655675,0.584753976,0.46234884,0.7494613,-1.110947109,1885761,946969
-72.2,44.3,89,23,24,-1.429084791,0.309257976,0.481359701,0.551183423,0.8153985,-0.984945591,1871984,1000854
-72.2,44.8,73,22,13,-1.48627928,0.836746006,-0.573608926,0.615899168,0.549488753,-1.008115702,1858220,1054684
-71.7,41.3,49,3,1,-0.227354047,0.448742634,-3.611589142,-0.695001734,-1.511541465,-1.196368124,1995087,687300
-71.7,41.8,120,8,8,-0.375597276,0.658927484,-1.950692258,-0.365139322,-0.751655043,-1.343740247,1980972,741313
-71.7,42.3,65,4,16,-0.526545234,0.643763897,-1.35435399,-0.07944714,-0.356930569,-1.470809416,1966866,795295
-71.7,42.8,84,20,32,-0.714601905,0.305898311,-0.354715498,0.097440429,0.029220985,-1.34879418,1952769,849242
-71.7,43.3,87,47,53,-0.915269573,0.085279456,0.262920504,0.230372017,0.351993125,-1.225873394,1938682,903149
-71.7,43.8,85,54,27,-1.229447904,0.282425214,0.176157228,0.333174448,0.496365496,-1.125034212,1924608,957011
-71.7,44.3,82,24,11,-1.764789192,1.225159096,-0.707013994,0.328570026,0.272603369,-1.22351176,1910546,1010823
-71.7,44.8,85,39,13,-1.65302953,1.049209769,-1.321845352,0.518244642,0.231362814,-1.072945809,1896499,1064579
-71.2,41.3,15,0,0,-0.104202124,0.702101152,-2.117880879,-0.460195217,-0.925635794,-1.536736197,2035300,697922
-71.2,41.8,67,6,7,-0.279740848,0.615599307,-1.696425893,-0.354148158,-0.728092227,-1.387305164,2020901,751859
-71.2,42.3,50,4,4,-0.363225727,0.526339481,-1.483696544,-0.113951826,-0.462392573,-1.46354261,2006511,805766
-71.2,42.8,62,8,20,-0.499821551,0.333193432,-0.701702131,0.017630817,-0.08512074,-1.407825075,1992129,859638
-71.2,43.3,80,39,47,-0.820849433,0.205986283,0.308197045,0.109304856,0.272166511,-1.297732576,1977759,913470
